,path,folder,pass,date,detector_date,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE
122,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM3_0_20120613_000939_914.00#,20120612,SM3_20120612,9,0.235555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM3_0_20120613_012613_494.00#,20120612,SM3_20120612,2,0.255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM3_0_20120613_023916_820.00#,20120612,SM3_20120612,1,0.34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM3_0_20120613_024644_561.00#,20120612,SM3_20120612,3,0.286666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM3_0_20120613_025711_927.00#,20120612,SM3_20120612,7,0.268571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM3_0_20120613_044638_806.00#,20120612,SM3_20120612,3,0.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
128,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM3_0_20120613_045630_324.00#,20120612,SM3_20120612,10,0.299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_212359_383.00#,20120609,SM4_20120609,8,0.32125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_214242_531.00#,20120609,SM4_20120609,25,0.2988,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_215001_678.00#,20120609,SM4_20120609,12,0.320833333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_215251_259.00#,20120609,SM4_20120609,1,0.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_215451_666.00#,20120609,SM4_20120609,3,0.383333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_220014_623.00#,20120609,SM4_20120609,11,0.242727273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_221124_641.00#,20120609,SM4_20120609,1,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
136,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_231016_504.00#,20120609,SM4_20120609,2,0.225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_231037_143.00#,20120609,SM4_20120609,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_232517_795.00#,20120609,SM4_20120609,4,0.305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_235521_600.00#,20120609,SM4_20120609,6,0.405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120609_235812_310.00#,20120609,SM4_20120609,2,0.365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_003958_559.00#,20120609,SM4_20120609,2,0.485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_011322_552.00#,20120609,SM4_20120609,30,0.273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
143,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_011335_600.00#,20120609,SM4_20120609,1,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
144,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_011727_044.00#,20120609,SM4_20120609,1,0.34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
145,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_011733_186.00#,20120609,SM4_20120609,2,0.185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_013734_600.00#,20120609,SM4_20120609,29,0.243793103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_015359_326.00#,20120609,SM4_20120609,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_015412_200.00#,20120609,SM4_20120609,16,0.34375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_015423_050.00#,20120609,SM4_20120609,2,0.955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_023837_300.00#,20120609,SM4_20120609,3,0.483333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_024359_268.00#,20120609,SM4_20120609,3,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_024532_805.00#,20120609,SM4_20120609,4,0.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_025100_500.00#,20120609,SM4_20120609,31,0.351935484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_025235_653.00#,20120609,SM4_20120609,1,0.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_025419_700.00#,20120609,SM4_20120609,37,0.293243243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_030149_568.00#,20120609,SM4_20120609,16,0.379375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
157,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_030206_176.00#,20120609,SM4_20120609,19,0.244210526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_030253_900.00#,20120609,SM4_20120609,11,0.354545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_030301_000.00#,20120609,SM4_20120609,17,0.250588235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_030909_309.00#,20120609,SM4_20120609,3,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_031330_254.00#,20120609,SM4_20120609,26,0.310769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
162,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_032023_300.00#,20120609,SM4_20120609,7,0.281428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_033831_954.00#,20120609,SM4_20120609,18,0.331666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_033846_100.00#,20120609,SM4_20120609,4,0.3075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_035744_100.00#,20120609,SM4_20120609,1,0.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
166,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_040053_238.00#,20120609,SM4_20120609,5,0.224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_041128_569.00#,20120609,SM4_20120609,1,0.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
168,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_041134_600.00#,20120609,SM4_20120609,2,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_042458_514.00#,20120609,SM4_20120609,2,0.285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
170,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_043213_334.00#,20120609,SM4_20120609,13,0.346923077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_043245_760.00#,20120609,SM4_20120609,1,0.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_043707_028.00#,20120609,SM4_20120609,1,0.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_045742_171.00#,20120609,SM4_20120609,35,0.493142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
174,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_050411_548.00#,20120609,SM4_20120609,25,0.3864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_051305_500.00#,20120609,SM4_20120609,14,0.300714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
176,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_220222_400.00#,20120610,SM4_20120610,5,0.266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_220823_482.00#,20120610,SM4_20120610,5,0.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_221512_400.00#,20120610,SM4_20120610,14,0.272857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
179,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_223302_000.00#,20120610,SM4_20120610,16,0.191875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_231516_600.00#,20120610,SM4_20120610,21,0.243809524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120610_233322_800.00#,20120610,SM4_20120610,5,0.392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_012241_679.00#,20120610,SM4_20120610,14,0.271428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_015124_002.00#,20120610,SM4_20120610,34,0.200588235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
184,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_023157_631.00#,20120610,SM4_20120610,4,0.225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_025158_600.00#,20120610,SM4_20120610,7,0.435714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
186,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_025434_742.00#,20120610,SM4_20120610,2,0.315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
187,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_045517_994.00#,20120610,SM4_20120610,17,0.292941176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
188,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_213305_451.00#,20120611,SM4_20120611,3,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_213746_710.00#,20120611,SM4_20120611,21,0.270952381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_215627_790.00#,20120611,SM4_20120611,1,0.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_220128_540.00#,20120611,SM4_20120611,14,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
192,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_225506_806.00#,20120611,SM4_20120611,11,0.255454545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
193,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_233110_929.00#,20120611,SM4_20120611,1,0.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_234033_098.00#,20120611,SM4_20120611,7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120611_235322_696.00#,20120611,SM4_20120611,17,0.228235294,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
196,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_000330_363.00#,20120611,SM4_20120611,10,0.265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
197,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_000754_768.00#,20120611,SM4_20120611,3,0.183333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
198,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_003825_919.00#,20120611,SM4_20120611,28,0.255357143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_004203_706.00#,20120611,SM4_20120611,11,0.355454545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_005232_018.00#,20120611,SM4_20120611,18,0.269444444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_011757_237.00#,20120611,SM4_20120611,2,0.295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_013537_856.00#,20120611,SM4_20120611,4,0.3325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
203,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_020252_764.00#,20120611,SM4_20120611,7,0.308571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
204,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_020946_754.00#,20120611,SM4_20120611,5,0.264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
205,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_025413_222.00#,20120611,SM4_20120611,1,0.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_030813_518.00#,20120611,SM4_20120611,13,0.286923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_033553_676.00#,20120611,SM4_20120611,1,0.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
208,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_034021_536.00#,20120611,SM4_20120611,2,0.335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_034447_302.00#,20120611,SM4_20120611,4,0.2475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
210,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_043418_004.00#,20120611,SM4_20120611,22,0.245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
211,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_211448_047.00#,20120612,SM4_20120612,18,0.241111111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
212,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_214612_452.00#,20120612,SM4_20120612,2,0.475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
213,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_220455_936.00#,20120612,SM4_20120612,1,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_220656_938.00#,20120612,SM4_20120612,7,0.342857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_220820_580.00#,20120612,SM4_20120612,1,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_221129_042.00#,20120612,SM4_20120612,15,0.272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
217,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_221356_285.00#,20120612,SM4_20120612,5,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
218,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_221404_135.00#,20120612,SM4_20120612,2,0.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_222542_303.00#,20120612,SM4_20120612,4,0.5175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
220,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_223253_960.00#,20120612,SM4_20120612,1,0.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
221,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_223348_398.00#,20120612,SM4_20120612,6,0.486666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_223455_278.00#,20120612,SM4_20120612,5,0.324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
223,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_223518_765.00#,20120612,SM4_20120612,14,0.459285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_224014_735.00#,20120612,SM4_20120612,2,0.475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_224255_627.00#,20120612,SM4_20120612,1,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
226,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_224556_105.00#,20120612,SM4_20120612,6,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
227,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_224917_962.00#,20120612,SM4_20120612,7,0.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
228,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_225332_679.00#,20120612,SM4_20120612,1,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
229,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_225339_700.00#,20120612,SM4_20120612,1,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_225425_400.00#,20120612,SM4_20120612,4,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
231,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_225735_316.00#,20120612,SM4_20120612,46,0.465652174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_225938_000.00#,20120612,SM4_20120612,2,0.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_225955_778.00#,20120612,SM4_20120612,3,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
234,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_230903_783.00#,20120612,SM4_20120612,17,0.285882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_230922_209.00#,20120612,SM4_20120612,3,0.463333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_231238_056.00#,20120612,SM4_20120612,28,0.2125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
237,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_232112_511.00#,20120612,SM4_20120612,20,0.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
238,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_232123_600.00#,20120612,SM4_20120612,1,0.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
239,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_232136_909.00#,20120612,SM4_20120612,10,0.338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_232324_503.00#,20120612,SM4_20120612,31,0.262580645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
241,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_232543_259.00#,20120612,SM4_20120612,5,0.398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_233205_558.00#,20120612,SM4_20120612,7,0.375714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
243,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_233715_040.00#,20120612,SM4_20120612,1,0.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
244,n:\data_vineyards\data_vineyards_2012_zx\M1-R1_ZX\,M1-R1_ZX,SM4_0_20120612_233852_976.00#,20120612,SM4_20120612,5,0.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
